champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Nidalee,1,5.0,6.0,8.0,2.1666666666666665,100.0,714.6160064672595,0.6790622473726758,607.8577202910267,20.616666666666667,1.1756303862112991
Yorick,1,3.0,7.0,12.0,2.142857142857143,0.0,619.0317195325543,1.7028380634390652,634.6577629382305,9.983333333333333,0.9753787878787878
Hecarim,1,2.0,8.0,14.0,2.0,0.0,642.5904121110177,1.7661900756938604,566.4928511354079,19.816666666666666,1.1343310172813112
Zac,1,8.0,15.0,18.0,1.7333333333333334,0.0,1412.5586353944564,0.5756929637526652,656.9936034115138,15.633333333333333,2.1500340765261416
Corki,1,5.0,11.0,14.0,1.7272727272727273,0.0,1033.9749759384024,1.674687199230029,590.0673724735323,17.316666666666666,1.7522998629868858
Illaoi,1,7.0,13.0,15.0,1.6923076923076923,0.0,1404.3315907393578,3.3607169529499625,586.0642270351008,22.316666666666666,2.3962076611361725
Zoe,1,4.0,14.0,18.0,1.5714285714285714,0.0,709.3975903614457,0.6626506024096385,573.6144578313252,16.6,1.2367149758454106
Yone,1,11.0,17.0,15.0,1.5294117647058822,100.0,1061.6482878699942,1.775972141613465,585.3743470690656,28.716666666666665,1.8136228435455086
Ornn,1,4.0,17.0,22.0,1.5294117647058822,100.0,681.4215952251764,1.7254476397178515,572.2951709169832,30.716666666666665,1.1906820638261562
Gwen,1,6.0,12.0,11.0,1.4166666666666667,0.0,678.9095744680851,1.5957446808510638,667.8989361702128,12.533333333333333,1.0164854856050651
Shyvana,1,5.0,12.0,11.0,1.3333333333333333,0.0,999.2831016825164,2.896854425749817,569.0124359912217,22.783333333333335,1.7561709348966368
Taliyah,1,5.0,14.0,13.0,1.2857142857142858,0.0,1375.0938824954574,3.3070866141732282,569.7274379164143,27.516666666666666,2.413599540728456
Talon,1,4.0,12.0,9.0,1.0833333333333333,0.0,789.4432548179872,1.284796573875803,548.286937901499,15.566666666666666,1.4398359695371998
Kha'Zix,1,3.0,13.0,11.0,1.0769230769230769,100.0,447.4841772151899,0.4272151898734177,500.1740506329114,21.066666666666666,0.8946569232229288
Yasuo,1,4.0,14.0,5.0,0.6428571428571429,0.0,444.5149253731343,2.9104477611940296,573.526119402985,17.866666666666667,0.7750561139845809
Gnar,1,1.0,12.0,3.0,0.3333333333333333,0.0,294.68827930174564,1.7206982543640896,529.1521197007481,13.366666666666667,0.5569065460200764
