champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Samira,2,11.5,15.0,23.5,2.3333333333333335,50.0,1282.873831775701,3.855140186915888,706.0514018691589,21.4,1.8169694563023264
Rammus,2,9.5,16.0,27.5,2.3125,100.0,922.2557585385226,0.7148530579825257,645.1072279586973,20.983333333333334,1.4296162228050087
Orianna,2,4.0,11.5,21.0,2.1739130434782608,0.0,899.9130854659585,2.9550941574118785,601.2747464992757,17.258333333333333,1.496675339693553
Rengar,2,29.0,21.0,16.5,2.1666666666666665,100.0,2291.324828263003,1.7664376840039253,804.4749754661432,25.475,2.848223870401093
Katarina,2,18.0,19.0,22.5,2.1315789473684212,50.0,1709.3078586878155,1.7087238644556597,764.989185291997,23.116666666666667,2.234420945487446
Lulu,2,7.0,9.0,12.0,2.111111111111111,50.0,914.0796555435952,3.9720129171151775,691.0333692142087,15.483333333333334,1.322772092153839
Annie,2,10.5,16.0,21.5,2.0,0.0,1634.3501232828462,2.050017611835153,635.9281437125749,23.65833333333333,2.5700232635427054
Evelynn,2,7.0,11.0,8.5,1.4090909090909092,50.0,1260.977653631285,1.3687150837988828,647.709497206704,17.9,1.946825944454028
Garen,2,5.5,9.5,5.5,1.1578947368421053,0.0,736.511226252159,3.005181347150259,645.3886010362694,14.475,1.1411903232712481
Zed,2,9.5,14.5,7.0,1.1379310344827587,0.0,964.449830344159,2.32670867668444,669.1032476975279,17.191666666666666,1.4414065895853256
Pyke,1,27.0,5.0,20.0,9.4,100.0,1561.5367483296213,1.670378619153675,1062.0935412026727,14.966666666666667,1.4702440865626574
Xerath,1,12.0,7.0,41.0,7.571428571428571,100.0,2109.387755102041,2.8117913832199544,681.6326530612245,22.05,3.094610778443114
Zilean,1,11.0,13.0,58.0,5.3076923076923075,0.0,1314.9550502379693,4.918032786885246,742.0200951877314,31.516666666666666,1.772128623963055
Galio,1,7.0,8.0,30.0,4.625,100.0,1179.329479768786,2.0809248554913298,682.2658959537573,14.416666666666666,1.7285481903212687
Nasus,1,8.0,7.0,24.0,4.571428571428571,100.0,1160.1606425702812,3.6144578313253013,802.0883534136547,12.45,1.4464249949929902
Kayle,1,15.0,8.0,20.0,4.375,100.0,1579.760147601476,4.92619926199262,767.4907749077491,18.066666666666666,2.0583441511611134
Lissandra,1,8.0,7.0,21.0,4.142857142857143,100.0,1054.3968871595332,3.5797665369649807,743.6575875486382,12.85,1.4178526580159063
Morgana,1,12.0,11.0,32.0,4.0,0.0,2607.5257731958764,2.3969072164948453,704.0335051546392,25.866666666666667,3.703695568612377
Anivia,1,7.0,8.0,25.0,4.0,0.0,1389.879518072289,3.710843373493976,689.6385542168674,20.75,2.0153738644304684
Brand,1,7.0,8.0,24.0,3.875,100.0,1697.0270270270269,1.4189189189189189,695.3716216216216,19.733333333333334,2.440460574260312
Veigar,1,9.0,7.0,18.0,3.857142857142857,100.0,1389.3987341772151,2.8955696202531644,633.6550632911393,21.066666666666666,2.1926736085100007
Nautilus,1,9.0,12.0,37.0,3.8333333333333335,100.0,1247.683284457478,2.2434017595307916,694.6187683284458,22.733333333333334,1.7962130327401684
Caitlyn,1,17.0,10.0,21.0,3.8,0.0,2364.9065071054597,5.923709798055348,760.2543006731488,22.283333333333335,3.110678236231627
Soraka,1,10.0,8.0,20.0,3.75,100.0,814.3016759776536,3.128491620111732,741.1731843575419,17.9,1.0986658626667671
Amumu,1,8.0,11.0,33.0,3.727272727272727,100.0,1918.2428940568475,5.219638242894057,725.6330749354005,19.35,2.643543907129122
Ivern,1,4.0,13.0,44.0,3.6923076923076925,100.0,1406.282306163022,1.3916500994035785,610.2186878727634,25.15,2.3045546360852285
Malphite,1,14.0,8.0,15.0,3.625,100.0,1499.5353982300885,2.7876106194690267,711.7699115044248,15.066666666666666,2.1067698619917943
Shyvana,1,14.0,10.0,20.0,3.4,100.0,2042.2437137330753,3.1721470019342357,691.6441005802708,25.85,2.9527378488729794
Taric,1,3.0,10.0,31.0,3.4,100.0,688.7031700288184,2.6512968299711814,646.3976945244956,17.35,1.0654480606330807
Kled,1,9.0,9.0,20.0,3.2222222222222223,100.0,1253.58,2.46,678.42,16.666666666666668,1.8477934023171487
Vel'Koz,1,6.0,10.0,24.0,3.0,100.0,1673.7372262773724,3.1970802919708032,622.2919708029198,22.833333333333332,2.6896333309874025
Ryze,1,18.0,14.0,23.0,2.9285714285714284,100.0,1804.7257383966246,4.59915611814346,747.8481012658228,23.7,2.4132250056420674
Kog'Maw,1,13.0,14.0,26.0,2.7857142857142856,0.0,1444.5748987854251,3.076923076923077,645.82995951417,24.7,2.236772818455366
Kayn,1,16.0,14.0,23.0,2.7857142857142856,100.0,1856.8653061224488,3.036734693877551,707.7061224489795,20.416666666666668,2.6237801924008584
Tahm Kench,1,8.0,11.0,22.0,2.727272727272727,100.0,1402.2291021671829,2.60061919504644,777.7708978328174,16.15,1.8028819361515802
Shen,1,9.0,14.0,26.0,2.5,100.0,1161.17381489842,1.8058690744920995,620.4514672686231,22.15,1.8714982172742487
Karma,1,7.0,14.0,28.0,2.5,100.0,1263.002461033634,1.6242821985233797,592.6168990976211,20.316666666666666,2.1312292358803986
Alistar,1,11.0,10.0,14.0,2.5,0.0,982.2457627118645,0.7627118644067797,691.4618644067797,15.733333333333333,1.4205349756411434
Nidalee,1,22.0,18.0,21.0,2.388888888888889,0.0,1582.729411764706,2.294117647058824,701.7882352941177,28.333333333333332,2.255280627640314
Sona,1,3.0,14.0,28.0,2.2142857142857144,0.0,935.1884057971015,0.7536231884057971,587.1884057971015,17.25,1.5926547536775595
Graves,1,11.0,13.0,17.0,2.1538461538461537,0.0,2152.303664921466,5.497382198952879,797.1204188481674,19.1,2.7000985221674876
Pantheon,1,13.0,18.0,25.0,2.111111111111111,100.0,2004.5192307692307,3.28125,688.6298076923076,27.733333333333334,2.910880720494293
Jax,1,10.0,16.0,23.0,2.0625,100.0,1337.9755434782608,0.8152173913043478,627.3505434782609,24.533333333333335,2.1327399129361315
Diana,1,11.0,13.0,15.0,2.0,0.0,1867.5,4.251968503937007,747.5787401574803,16.933333333333334,2.4980646180582986
Nocturne,1,16.0,18.0,19.0,1.9444444444444444,0.0,1509.7819623389494,3.0921704658077305,588.1962338949455,33.63333333333333,2.5667997775868168
Leona,1,5.0,15.0,23.0,1.8666666666666667,0.0,626.1767005473026,0.656763096168882,542.2986708365911,21.316666666666666,1.1546712802768166
Singed,1,5.0,14.0,21.0,1.8571428571428572,100.0,1326.8634686346863,2.878228782287823,595.2619926199262,22.583333333333332,2.229041136651045
Volibear,1,3.0,14.0,21.0,1.7142857142857142,0.0,880.6632124352333,2.1761658031088085,561.0155440414508,16.083333333333332,1.569766153164136
Sion,1,10.0,16.0,17.0,1.6875,0.0,1589.8136645962732,2.3425022182786157,669.5297249334516,18.783333333333335,2.374522900763359
Riven,1,2.0,11.0,13.0,1.3636363636363635,0.0,643.9684329199549,2.1645997745208567,535.6708004509583,14.783333333333333,1.2021719914130573
