champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Master Yi,1,15.0,8.0,14.0,3.625,100.0,1078.0434782608697,1.7391304347826089,736.8478260869566,18.4,1.4630476471455967
Olaf,1,7.0,10.0,28.0,3.5,100.0,1126.3611365719523,1.1549037580201649,651.6406966086159,18.183333333333334,1.7285002953835766
Yuumi,1,1.0,6.0,19.0,3.3333333333333335,0.0,268.79464285714283,0.46875,537.7232142857142,14.933333333333334,0.4998754669987547
Warwick,1,5.0,6.0,14.0,3.1666666666666665,100.0,438.41961852861033,1.5258855585831061,637.275204359673,18.35,0.6879596374208996
Tryndamere,1,9.0,7.0,12.0,3.0,100.0,705.2688172043011,1.3440860215053763,622.9569892473118,18.6,1.1321308362820401
Zed,1,8.0,8.0,13.0,2.625,0.0,707.0829450139795,1.0065237651444547,689.2451071761417,17.883333333333333,1.0258802531234787
Viego,1,16.0,14.0,20.0,2.5714285714285716,100.0,1655.5102040816328,1.5955473098330242,709.4248608534323,26.95,2.333594853287306
Nocturne,1,15.0,13.0,17.0,2.4615384615384617,100.0,1467.5435203094776,2.1663442940038684,668.8974854932302,25.85,2.193973743566017
Kha'Zix,1,4.0,5.0,7.0,2.2,0.0,454.2525773195876,0.6185567010309279,545.4123711340206,12.933333333333334,0.8328607882052736
Vladimir,1,4.0,14.0,25.0,2.0714285714285716,0.0,930.4560475875744,2.5380039656311966,596.9068076668871,25.216666666666665,1.5587961732660112
Vayne,1,7.0,11.0,15.0,2.0,100.0,722.6490066225166,1.2803532008830023,545.8719646799117,22.65,1.3238434163701067
Wukong,1,5.0,7.0,6.0,1.5714285714285714,0.0,434.2517814726841,0.997624703087886,632.6365795724465,14.033333333333333,0.686415859427799
Singed,1,3.0,11.0,7.0,0.9090909090909091,0.0,424.7677261613692,1.2469437652811737,573.080684596577,13.633333333333333,0.7412005631639575
